,date,adjclose,open,high,low,volume,rsi,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,williamr,ichibaseline,ichiconversionline,ichilinea,ichilineb,ema200,volatility_bbm_3,ichiconversionline_3,volatility_bbh_3,volatility_bbl_3,volatility_kch_3,volatility_kcl_3,volatility_kcw_3,signal
115,12/29/2011,243,255,255,240,7100,34.80725342,5.357142857,0,0.052004232,0.064840601,-8.395442743,-5.150425895,9.579988314,281.7,247.3366474,316.0633526,24.39712643,278.5333333,268.9333333,3.507062835,-94.64285714,276.5,266,261,271.25,,,,,,,,,0
116,1/1/2012,240,240,240,240,89,33.86397499,0,0,0.003644901,0.035884455,-10.26984483,-5.619862383,8.921989482,278.3,241.6388489,314.9611511,26.34649738,273.5,264.9,3.194650817,-100,276.5,263.5,266.5,270,,,,,,,,,0
117,1/3/2012,236,236,236,236,200,32.59558629,0,0,3.70E-17,0.018549711,-11.75659578,-5.685290667,8.429790534,275,235.6807935,314.3192065,28.59578655,267.9,259.3,3.262518968,-100,274.5,259,274.5,266.75,,,,,,,,,0
118,1/5/2012,236,236,236,236,20,32.59558629,0,0,3.70E-17,0.001214967,-12.49418666,-5.138305242,7.586811481,272,230.4548438,313.5451562,30.54790894,262.8,254.2,3.32688588,-100,274.5,258.5,274.5,266.5,,,,,,,,,0
119,1/8/2012,237,237,237,237,167,33.31972405,1.785714286,0.033996784,0.011332261,0.00377742,-12.58451649,-4.182908058,6.928130333,268.2,228.4880371,307.9119629,29.61369346,258.3,249.7,3.385826772,-98.21428571,274.5,258.5,274.5,266.5,,,,,,,,,0
120,1/9/2012,238,237,238,237,187,34.08236333,3.571428571,0.069801135,0.034599306,0.015310522,-12.22512683,-3.058814718,6.335317299,266,224.7446973,307.2553027,31.01902458,254.4666667,245.6666667,3.519061584,-96.42857143,274.5,253.5,274.5,264,,,,,,,,,0
121,1/10/2012,234,234,234,234,2400,32.48203291,0,0,0.034599306,0.026843625,-12.11924937,-2.362349802,6.101785569,264.35,220.810248,307.889752,32.9409888,249.6,241.8,3.174603175,-100,273.5,252,273.5,262.75,,,,,,,,,0
122,1/18/2012,226,230,230,226,270,29.49872624,0,0,0.023267045,0.030821886,-12.6356983,-2.303038985,6.291607012,262.35,215.731227,308.968773,35.53937339,245.3,238.7,2.727272727,-100,269.5,244.5,269.5,257,,,,,,,,,0
123,1/19/2012,218,222,222,218,552,26.84362801,0,0,3.70E-17,0.019288784,-13.56964575,-2.589589148,6.462446311,258.9,209.9351146,307.8648854,37.82532667,240.1333333,234.7333333,2.274322617,-100,265.5,236.5,265.5,251,,,,,,,,,0
124,2/1/2012,214,214,214,210,377,25.60277849,5.633802817,0,3.70E-17,0.007755682,-14.32472927,-2.67573814,6.61620168,254.8,205.2193586,304.3806414,38.91730093,235.4,229.8,2.407566638,-94.36619718,261.5,225,261.5,243.25,,,,,,,,,0
125,2/2/2012,222,218,222,218,285,32.33920646,19.67213115,0.391892153,0.130630718,0.043543573,-13.60417642,-1.56414823,6.754581512,251.55,202.3179982,300.7820018,39.14291535,231.7666667,228.3666667,1.477832512,-80.32786885,261.5,224,261.5,242.75,,,,,,,,,0
126,2/5/2012,222,222,222,222,221,32.33920646,20,0.391892153,0.261261436,0.130630718,-12.77011083,-0.584066114,6.079123361,248.3,200.2912508,296.3087492,38.66995506,229.9666667,226.5666667,1.489485981,-80,253,224,261.5,238.5,,,,,,,,,0
127,2/12/2012,226,226,226,226,7423,35.71460193,30.18867925,0.666024953,0.483269753,0.291720636,-11.43371707,0.601862117,5.871211025,245,200.5162951,289.4837049,36.31322847,228.9666667,225.5666667,1.496039894,-69.81132075,253,224,261.5,238.5,,,,,,,,,0
128,2/23/2012,230,230,230,230,274,38.99221381,44.44444444,1,0.685972369,0.476834519,-9.783032078,1.80203769,5.684089922,242.15,201.6714872,282.6285128,33.4325937,228.3666667,224.9666667,1.5,-55.55555556,253,224,261.5,238.5,,,,,,,,,0
129,3/1/2012,232,232,232,232,220,40.62234631,73.33333333,1,0.888674984,0.685972369,-8.178039189,2.725624463,5.31568093,239.65,203.3662571,275.9337429,30.28061166,227.8666667,224.4666667,1.503316139,-26.66666667,253,222,261.5,237.5,,,,,,,,,0
130,3/11/2012,236,236,240,236,209,43.85362237,86.66666667,1,1,0.858215784,-6.422043139,3.585296411,5.584112837,237.6,205.6100016,269.5899984,26.92760811,228.1333333,224.1333333,1.768867925,-13.33333333,251,225,261.5,238,,,,,,,,,0
131,3/20/2012,241,240,250,240,1086,47.68596184,77.5,1,1,0.962891661,-4.493896655,4.410754315,6.425701553,235.85,209.0449632,262.6550368,22.73058032,230.1,224.1,2.642007926,-22.5,251,230,261.5,240.5,,,,,,,,,0
132,4/1/2012,229,237,237,229,40,40.53494581,47.5,0.676178207,0.892059402,0.964019801,-4.383230034,3.61713675,6.983131398,234.25,209.9364235,258.5635765,20.75865652,230.9333333,224.1333333,2.988573103,-52.5,251,230,261.5,240.5,,,,,,,,,0
133,4/4/2012,225,225,225,225,10,38.46433326,37.5,0.582413983,0.752864063,0.881641155,-4.642936319,2.685944371,6.684818258,232.25,212.1714044,252.3285956,17.2905021,231.1,225.1,2.630425252,-62.5,248.5,234,261.5,241.25,,,,,,,,,0
134,4/5/2012,229,227,229,227,987,41.67299269,47.5,0.727712755,0.662101648,0.769008371,-4.263401496,2.452383356,6.416336432,230.7,215.155226,246.244774,13.47618036,232.4666667,226.8666667,2.438316401,-52.5,246,236,261.5,241,,,,,,,,,0
135,4/8/2012,229,229,229,229,110,41.67299269,47.5,0.727712755,0.679279831,0.698081848,-3.895737878,2.256037579,5.774702789,230,215.5086233,244.4913767,12.60119717,232.9,228.1,2.082429501,-52.5,245.5,237.5,261.5,241.5,,,,,,,,,0
136,4/9/2012,231,230,231,230,220,43.38485453,52.5,0.805231554,0.753552355,0.698311278,-3.323137404,2.262910442,5.39723251,229.55,215.7880961,243.3119039,11.99033234,233.8666667,228.8666667,2.161071892,-47.5,245.5,237.5,261.5,241.5,,,,,,,,,0
137,4/12/2012,235,235,235,235,20,46.75094366,62.5,0.957659266,0.830201192,0.754344459,-2.400768252,2.548223676,5.257509259,229.5,215.8252057,243.1747943,11.9170321,234.7666667,229.7666667,2.152698048,-37.5,240.5,237.5,261.5,239,,,,,,,,,0
138,4/15/2012,243,239,243,239,40,52.79582863,78.125,1,0.920963607,0.834905718,-0.814913819,3.307262487,5.531758333,229.85,215.2038401,244.4961599,12.74410259,236.3333333,230.5333333,2.484649436,-21.875,240,237.5,261.5,238.75,,,,,,,,,0
139,4/17/2012,247,247,247,247,10,55.5150462,89.28571429,1,0.985886422,0.912350407,0.746045142,3.894577158,5.3785825,230.35,214.1601884,246.5398116,14.05670641,237.8333333,232.0333333,2.468785471,-10.71428571,236.5,237.5,261.5,237,,,,,,,,,0
140,4/18/2012,256,251,256,251,1040,60.96381244,100,1,1,0.96895001,2.806805778,4.764270236,5.74072425,231.25,211.7884995,250.7115005,16.83156796,239.6333333,233.6333333,2.53556839,0,233,240.5,261.5,236.75,,,,,,,,,0
141,4/19/2012,271,261,271,261,50,67.99908412,100,1,1,0.995295474,5.828892002,6.229085167,6.666651825,233.1,207.0316284,259.1683716,22.36668523,242.0333333,236.0333333,2.510110166,0,240.5,248,261.5,244.25,,,,,,,,,0
142,4/22/2012,281,276,281,276,240,71.66535596,100,1,1,1,8.885423415,7.428493265,6.999986642,235.85,202.7122572,268.9877428,28.10069352,246.5,241.1,2.214930271,0,245.5,254,261.5,249.75,,,,,,,,,0
143,4/24/2012,291,286,291,286,30,74.77734295,100,1,1,1,11.89029888,8.34669498,7.299987978,239.5,199.6327202,279.3672798,33.29209171,253.4333333,247.0333333,2.557612895,0,250.5,260,261.5,255.25,,,,,,,,,0
144,4/26/2012,296,296,296,296,309,76.18569923,100,1,1,1,14.22971157,8.548886138,7.06998918,243.6,198.5382646,288.6617354,36.99649871,260,254,2.33463035,0,253,263,261.5,258,,,,,,,,,0
145,4/29/2012,301,301,301,301,500,77.53647802,100,1,1,1,16.05128796,8.296370023,6.862990262,247.55,197.2132341,297.8867659,40.66795871,267.2,261.2,2.271006813,0,255.5,268,261.5,261.75,,,,,,,,,0
146,4/30/2012,295,295,295,295,54,72.24110331,92.10526316,0.86447187,0.954823957,0.984941319,16.24765465,6.794189371,6.776691236,251.2,198.282706,304.117294,42.13160347,273.5333333,267.7333333,2.143121074,-7.894736842,255.5,270,261.5,262.75,,,,,,,,,0
147,5/9/2012,300,300,300,300,20,73.84420819,98.64864865,0.897046542,0.920506137,0.958443365,16.53779323,5.667462364,6.599022113,254.9,199.2694329,310.5305671,43.64893459,280.0333333,274.2333333,2.092855425,-1.351351351,255.5,274,261.5,264.75,,,,,,,,,0
148,5/10/2012,299,295,299,294,600,72.93696833,97.22222222,0.871749507,0.877755973,0.917695356,16.21893119,4.278880255,6.539119901,258.35,200.799066,315.900934,44.55268741,285.7,279.7,2.122391227,-2.777777778,255.5,276,261.5,265.75,,,,,,,,,0
149,5/13/2012,316,304,316,304,70,77.90639115,100,1,0.922932016,0.907064709,17.48690481,4.437483098,7.585207911,262.55,201.1709319,323.9290681,46.75609834,293.4,285,2.904564315,0,263,288.5,263,275.75,,,,,,,,,0
150,5/15/2012,310,310,310,310,500,72.82374883,92.59259259,0.836861842,0.90287045,0.901186146,17.26508645,3.372531792,7.42668712,266.25,202.8311542,329.6688458,47.6385696,298.4666667,291.0666667,2.510460251,-7.407407407,267,296,263,281.5,,,,,,,,,0
151,5/16/2012,316,316,316,316,33,74.60777761,100,0.868636414,0.901832752,0.909211739,17.35209878,2.767635301,7.284018408,270,204.1729539,335.8270461,48.7607749,302.3,296.9,1.802403204,0,269,301,263,285,,,,,,,,,0
152,5/21/2012,316,316,316,316,20,74.60777761,100,0.852683546,0.852727267,0.885810156,16.98380857,1.919476074,6.555616567,274.35,208.4371029,340.2628971,48.05022567,305.4666667,301.0666667,1.450868323,0,270.5,305,263,287.75,,,,,,,,,0
153,5/22/2012,310,310,316,304,851,69.32941511,90.76923077,0.493762067,0.738360676,0.830973565,15.64316822,0.463068575,7.10005491,278.6,215.0440404,342.1559596,45.6252402,308.2333333,302.4333333,1.899563319,-9.230769231,270.5,305,263,287.75,,,,,,,,,0
154,5/23/2012,293,304,304,293,77,57.02029701,58.18181818,0,0.448815204,0.679967716,12.44116579,-2.191147079,8.090049419,281.8,222.2362526,341.3637474,42.27377386,309.4,301.4,2.61951539,-41.81818182,270.5,304.5,263,287.5,,,,,,,,,0
155,5/24/2012,283,288,290,278,1130,51.25548068,17.5,0,0.164587356,0.450587745,8.809135333,-4.658542032,8.781044478,284.5,230.0812532,338.9187468,38.2557095,308.8666667,298.4666667,3.424807903,-82.5,270.5,297,263,283.75,,,,,,,,,0
156,5/27/2012,279,279,279,279,220,49.11639982,2.631578947,0,0,0.20446752,5.636147969,-6.265223517,8.30294003,286.9,238.197228,335.602772,33.95104357,307.2666667,296.8666667,3.442948576,-97.36842105,270.5,297,263,283.75,,,,,,,,,0
157,5/29/2012,255,274,274,255,190,38.68456804,0,0,0,0.054862452,0.636646879,-9.011779686,9.872646027,287.9,242.8138602,332.9861398,31.32069453,305.3,291.1,4.761904762,-100,270.5,285.5,263,278,,,,,,,,,0
158,6/5/2012,270,260,270,260,408,46.35358124,24.59016393,0.195529238,0.065176413,0.021725471,-1.168851329,-8.653822315,10.38538142,289.25,248.1848079,330.3151921,28.39425554,302.7333333,287.5333333,5.150214592,-75.40983607,270.5,285.5,263,278,,,,,,,,,0
159,6/13/2012,275,275,275,275,167,48.65873392,32.78688525,0.254301435,0.149943558,0.071706657,-1.832680921,-7.454121526,9.846843282,290.65,253.7432256,327.5567744,25.39602577,297.8333333,285.0333333,4.392085097,-67.21311475,271.5,285.5,263,278.5,,,,,,,,,0
160,6/17/2012,270,270,270,270,366,46.50665238,24.59016393,0.199431942,0.216420872,0.143846947,-2.801929011,-6.738695693,9.362158954,291.35,256.6324252,326.0675748,23.83221198,293.8333333,281.0333333,4.453206541,-75.40983607,272.5,285.5,263,279,,,,,,,,,0
161,6/18/2012,270,265,270,265,234,46.50665238,24.59016393,0.199431942,0.217721773,0.194695401,-3.402843024,-5.871687765,8.925943058,291.3,256.4626637,326.1373363,23.91852818,289.5666667,275.7666667,4.882075472,-75.40983607,273,285.5,263,279.25,,,,,,,,,0
162,6/20/2012,272,273,273,272,650,47.58214278,27.86885246,0.226852656,0.20857218,0.214238275,-3.512046712,-4.784713161,8.333348752,290.85,255.2675605,326.4324395,24.46789719,285.3,271.3,5.03054258,-72.13114754,275.5,279.5,263,277.5,,,,,,,,,0
163,6/21/2012,275,275,275,275,500,49.23099362,32.78688525,0.293582497,0.239955698,0.222083217,-3.167495021,-3.552129177,7.800013877,290.05,253.8037588,326.2962412,24.99309856,280.6,269,4.22125182,-67.21311475,277.5,272.5,263,275,,,,,,,,,0
164,6/28/2012,270,270,270,270,257,46.59999048,24.59016393,0.220342852,0.246926002,0.23181796,-3.406632247,-3.033013122,7.520012489,288.75,251.5969382,325.9030618,25.73372245,276.8333333,267.4333333,3.454189123,-75.40983607,281.5,267,263,274.25,,,,,,,,,0
165,7/4/2012,280,275,280,275,34,52.11216146,40.98360656,0.373786017,0.295903789,0.260928496,-2.376736199,-1.60249366,7.76801124,287.7,250.8050139,324.5949861,25.64823504,275.6,267.6,2.9455081,-59.01639344,283.5,267.5,263,275.5,,,,,,,,,0
166,7/5/2012,290,285,290,285,60,56.90301523,57.37704918,0.594502793,0.396210554,0.313013448,-0.494913347,0.223463354,7.991210116,287.45,250.6887432,324.2112568,25.57749645,277.0333333,268.0333333,3.302348337,-42.62295082,285.5,275,263,280.25,,,,,,,,,0
167,7/9/2012,295,295,295,295,30,59.10595411,81.63265306,1,0.65609627,0.449403538,1.373875622,1.673801858,7.692089105,287.2,250.7165791,323.6834209,25.40628196,278.5,273.3,1.884740848,-18.36734694,285.5,280,263,282.75,,,,,,,,,0
168,7/12/2012,289,290,290,289,300,55.44350049,85,0.820655973,0.805052922,0.619119915,1.96528835,1.812171669,7.522880194,286.7,250.605125,322.794875,25.17954306,279.8666667,276.4666667,1.222288796,-15,285.5,280,263,282.75,,,,,,,,,0
169,7/15/2012,280,284,284,280,1420,50.39878255,62.5,0.57362485,0.798093608,0.753080933,1.325640647,0.938019173,7.670592175,284.9,251.3267964,318.4732036,23.5684125,280.9,276.7,1.506456241,-37.5,285.5,280,263,282.75,,,,,,,,,0
170,7/16/2012,280,280,280,280,110,50.39878255,62.5,0.57362485,0.655968557,0.753038362,0.850683207,0.370449386,6.903532957,283.4,251.8253266,314.9746734,22.28276175,281.9,277.7,1.501072194,-37.5,285.5,282.5,263,284,,,,,,,,,0
171,7/18/2012,285,285,285,285,110,53.14562206,71.42857143,0.532609961,0.55995322,0.671338462,1.056868602,0.461307825,6.713179662,281.85,254.005611,309.694389,19.75830337,283.0666667,279.8666667,1.136901942,-28.57142857,285.5,282.5,263,284,,,,,,,,,0
172,7/19/2012,290,290,290,290,37,55.7826707,83.33333333,0.736232731,0.614155847,0.610025875,1.728876563,0.906652629,6.541861695,280.55,257.1280018,303.9719982,16.69720065,284.7333333,281.7333333,1.059197364,-16.66666667,285.5,282.5,263,284,,,,,,,,,0
173,7/22/2012,306,295,306,295,97,62.96568791,100,1,0.756280897,0.643463322,3.928564127,2.485072155,7.487675526,280.35,257.8886999,302.8113001,16.02375606,288.5666667,283.3666667,1.818393752,0,285.5,290.5,263,288,,,,,,,,,0
174,7/24/2012,294,300,300,294,170,55.66234273,70.73170732,0.556271377,0.764168036,0.711534927,4.01900086,2.06040711,7.938907973,280.4,257.8221347,302.9778653,16.10404085,291.7666667,285.3666667,2.217858381,-29.26829268,285.5,293,263,289.25,,,,,,,,,0
175,7/26/2012,299,299,299,299,30,57.85579977,80.55555556,0.687768385,0.748013254,0.756154062,4.537845987,2.06340179,7.645017176,281.2,257.2200083,305.1799917,17.0554706,293.3333333,287.9333333,1.85801124,-19.44444444,285.5,293,263,289.25,,,,,,,,,0
176,7/30/2012,306,299,306,294,487,60.78106285,100,0.866511949,0.703517237,0.738566176,5.562285928,2.470273384,8.080515458,282.55,256.2861465,308.8138535,18.59058821,295.4,288.6,2.328767123,0,285.5,293,267,289.25,,,,,,,,,0
177,8/6/2012,306,300,312,300,337,60.78106285,85.71428571,0.866511949,0.806930761,0.752820417,6.133200308,2.432950211,8.472463913,285.1,260.1608741,310.0391259,17.49500238,297.7,288.5,3.138860457,-14.28571429,285.5,296,269,290.75,,,,,,,,,0
178,8/12/2012,301,300,301,300,220,57.47617805,70.27027027,0.563177274,0.76540039,0.758616129,5.820913946,1.696531079,8.225217521,286.65,261.804276,311.495724,17.33523389,298.8333333,289.6333333,3.126770137,-29.72972973,285.5,296,270.5,290.75,,,,,,,,,0
179,8/13/2012,301,301,301,301,100,57.47617805,65.625,0.563177274,0.664288832,0.745539994,5.461285993,1.069522501,7.402695769,287.95,262.9582013,312.9417987,17.35842935,300.4,292,2.835921675,-34.375,283.5,298.5,270.5,291,,,,,,,,,0
180,8/14/2012,301,301,301,301,500,57.47617805,65.625,0.563177274,0.563177274,0.664288832,5.077807754,0.54883541,6.662426192,289.5,265.3214972,313.6785028,16.70362891,302.5,294.1,2.81595709,-34.375,283.5,301,270.5,292.25,,,,,,,,,0
181,8/15/2012,295,295,295,295,100,53.14518714,46.875,0.218542633,0.44829906,0.558588389,4.020642361,-0.406663987,6.596183573,290.75,268.2033816,313.2966184,15.50928177,303.5,295.1,2.806548613,-53.125,283.5,303,270.5,293.25,,,,,,,,,0
182,8/19/2012,295,295,295,295,500,53.14518714,46.875,0.218542633,0.333420847,0.44829906,3.190487463,-0.989455108,5.936565216,291.9,271.0107683,312.7892317,14.3125945,304,295.6,2.801867912,-53.125,283.5,303,270.5,293.25,,,,,,,,,0
183,8/22/2012,285,294,294,285,1330,46.38858111,15.625,0,0.145695089,0.309138332,1.426664633,-2.20262235,6.342908694,292.4,272.7083774,312.0916226,13.4689621,302.3666667,294.3666667,2.681264663,-84.375,286,298.5,270.5,292.25,,,,,,,,,0
184,8/23/2012,275,280,280,275,1110,40.80217331,0,0,0.072847544,0.183987826,-0.939105833,-3.654714253,6.708617825,292.65,274.0030163,311.2969837,12.74353916,300.3333333,292.5333333,2.631283032,-100,288.5,293.5,270.5,291,,,,,,,,,0
185,8/28/2012,260,270,270,260,209,34.15737278,0,0,0,0.072847544,-4.218179098,-5.547030014,7.537756042,291.65,268.7390856,314.5609144,15.71123911,297.7666667,287.9666667,3.346232643,-100,286,286,271.5,286,,,,,,,,,0
186,9/4/2012,265,265,265,265,100,37.79396497,9.615384615,0.126234116,0.042078039,0.038308528,-5.825484587,-5.723468403,7.283980438,290.4,264.706421,316.093579,17.69530232,292.8666667,285.4666667,2.55907781,-90.38461538,286,280.5,272.5,283.25,,,,,,,,,0
187,9/9/2012,270,270,270,270,10,41.28626723,19.23076923,0.267765078,0.131333065,0.057803701,-6.237313454,-4.908237816,7.055582394,289.15,262.0776894,316.2223106,18.72544394,288.0666667,283.0666667,1.750904634,-80.76923077,286,280.5,273,283.25,,,,,,,,,0
188,9/10/2012,270,270,270,270,100,41.28626723,19.23076923,0.267765078,0.220588091,0.131333065,-6.368026906,-4.031161014,6.350024155,288.2,259.8690981,316.5309019,19.66058422,284.9,280.1,1.699115044,-80.76923077,286,280.5,275.5,283.25,,,,,,,,,0
189,9/13/2012,270,265,270,265,110,41.28626723,19.23076923,0.267765078,0.267765078,0.206562078,-6.301161468,-3.171436461,6.215021739,287.7,258.4691943,316.9308057,20.32033762,282.1333333,276.3333333,2.077115913,-80.76923077,286,277.5,277.5,281.75,,,,,,,,,0
190,9/16/2012,270,270,270,270,163,41.28626723,19.23076923,0.267765078,0.267765078,0.252039415,-6.099349277,-2.375699416,5.593519565,287.2,257.1294164,317.2705836,20.94051785,279.0333333,273.2333333,2.100434573,-80.76923077,286,277.5,281.5,281.75,,,,,,,,,0
191,9/17/2012,297,275,297,275,741,58.29299616,90.24390244,1,0.511843385,0.349124514,-2.809223583,0.731541023,7.734167609,287.8,257.4513592,318.1486408,21.09009091,280.7,270.5,3.701015965,-9.756097561,286,278.5,283.5,282.25,,,,,,,,,0
192,9/18/2012,326,302,326,302,631,68.75979523,100,1,0.755921693,0.511843385,2.757016986,5.038225273,9.860750848,289.6,254.9739982,324.2260018,23.91298466,285.4,270.4,5.397625045,0,293,293,290.5,293,,,,,,,,,0
193,9/19/2012,344,332,344,332,40,73.24753698,100,1,1,0.755921693,8.537207577,8.654732691,10.67467576,291.5,249.9957833,333.0042167,28.47630645,290.9,275.3,5.510420346,0,302,302,299.5,302,,,,,,,,,0
194,9/23/2012,338,338,338,338,300,69.65556269,92.85714286,0.908110535,0.969370178,0.908430624,11.65592681,9.41876154,10.20720819,293.7,247.5,339.9,31.46067416,296.5333333,281.9333333,5.04782759,-7.142857143,302,304.5,299.5,303.25,,,,,,,,,0
195,9/26/2012,314,332,332,314,310,57.50744615,64.28571429,0.597338841,0.835149792,0.93483999,10.85761105,6.896356624,11.58648737,294.45,247.4501064,341.4498936,31.9238537,303,286.8,5.493387589,-35.71428571,302,304.5,299.5,303.25,,,,,,,,,0
196,10/1/2012,308,308,308,308,34,54.9283111,57.14285714,0.53135971,0.678936362,0.827818777,9.370933216,4.327743031,11.02783863,294.55,247.4438433,341.6561567,31.98516837,307.3,291.1,5.414438503,-42.85714286,302,304.5,299.5,303.25,,,,,,,,,0
197,10/9/2012,301,302,302,296,898,51.99829135,48.80952381,0.456404288,0.528367613,0.680817922,7.33394772,1.832606028,11.12505477,294.3,247.3868888,341.2131112,31.88114929,310.8666667,293.4666667,5.758411473,-51.19047619,302,304.5,299.5,303.25,,,,,,,,,0
198,10/10/2012,285,295,295,285,1074,45.96310988,29.76190476,0.302012983,0.42992566,0.545743212,3.966798544,-1.227634518,11.61254929,293.5,246.5255389,340.4744611,32.00985427,313.7,294.3,6.381578947,-70.23809524,302,307,299.5,304.5,,,,,,,,,0
199,10/14/2012,276,280,280,276,203,42.94379186,13.92405063,0.145255516,0.301224262,0.419839179,0.540947298,-3.722788611,11.35129436,292.25,244.8121459,339.6878541,32.46388646,314.5,295.3,6.297146605,-86.07594937,302,309.5,299.5,305.75,249.4328898,,,,,,,,0
200,10/30/2012,278,273,278,273,733,43.82687223,16.4556962,0.079490115,0.175586205,0.302245376,-1.618676953,-4.70593029,10.71616493,291.1,243.4517052,338.7482948,32.73671922,315.6333333,295.4333333,6.611389919,-83.5443038,302,308.5,299.5,305.25,249.7171397,,,,,,,,0
201,10/31/2012,283,283,286,283,113,46.07396253,22.78481013,0.14979678,0.12484747,0.200552646,-2.516227622,-4.482784767,10.44454843,290.5,242.761127,338.238873,32.86669401,313.1666667,296.7666667,5.3776369,-77.21518987,302,308.5,299.5,305.25,250.0483124,,,,,,,,0
202,11/7/2012,279,279,279,279,10,44.53896832,17.72151899,0.101770083,0.110352326,0.136928667,-3.519071847,-4.388503194,9.80009359,289.7,241.7537801,337.6462199,33.10060053,306.8666667,295.2666667,3.852967228,-82.27848101,302,305.5,299.5,303.75,250.3363889,,,,,,,,0
203,11/11/2012,284,280,284,279,3879,46.91953627,18.91891892,0.17625298,0.142606615,0.12593547,-3.569950031,-3.551505102,9.320084231,289.65,241.6821983,337.6178017,33.12121643,300.4,290.2,3.45411446,-81.08108108,302,302.5,299.5,302.25,250.6713502,,,,,,,,0
