,date,adjclose,open,high,low,volume,rsi,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,williamr,ichibaseline,ichiconversionline,ichilinea,ichilineb,ema200,volatility_bbm_3,volatility_bbl_3,volatility_bbh_3,volatility_kch_3,volatility_kcl_3,volatility_kcw_3,ichiconversionline_3,signal
114,7/17/2007,986,940,986,970,4620,78.68031523,100,1,1,0.909806965,27.96370779,6.363867843,17.02277404,894.1,826.0914711,962.1085289,15.21273434,925.1666667,903.9666667,2.318037686,0,898,930.5,848,914.25,,,,,,,,,0
115,7/18/2007,1035,986,1035,1035,11080,83.17624829,100,1,1,0.96234637,36.32057004,11.77658407,20.22049663,904.1,817.5138579,990.6861421,19.15410731,941.3333333,921.1333333,2.169166339,0,922.5,960,882.5,941.25,,,,,,,,,0
116,7/19/2007,1010,1035,1035,1010,5880,74.53943081,85.29411765,0.61643499,0.872144997,0.957381666,38.42357184,11.1036687,20.69844697,912.05,817.5863033,1006.513697,20.7145873,954,933.8,2.140057209,-14.70588235,922.5,967.5,882.5,945,,,,,,,,,0
117,7/22/2007,1020,1010,1021,1010,6120,75.62952273,91.17647059,0.664846471,0.760427154,0.87752405,40.03987995,10.17598145,19.72860227,919.3,815.5250512,1023.074949,22.57694959,966.3,946.9,2.02801589,-8.823529412,922.5,972.5,885,947.5,,,,,,,,,0
118,7/23/2007,1010,1020,1010,1010,2660,72.29606936,85.29411765,0.486807332,0.589362931,0.740645027,39.05757741,7.354943132,18.75574205,926.55,818.7789928,1034.321007,23.2628584,977.3,957.9,2.004960728,-14.70588235,922.5,972.5,885,947.5,,,,,,,,,0
119,7/24/2007,1010,1010,1010,1010,5800,72.29606936,84.375,0.467858829,0.539837544,0.629875876,37.41407004,4.56914861,16.88016784,932.55,820.3172508,1044.782749,24.07007651,986.4666667,968.0666667,1.882802374,-15.625,922.5,972.5,887.5,947.5,,,,,,,,,0
120,7/25/2007,1010,1010,1010,1010,4050,72.29606936,83.33333333,0.467858829,0.474174996,0.53445849,35.35401384,2.007273922,15.19215106,938.55,823.2686485,1053.831351,24.56584124,994.8,978.4,1.662274478,-16.66666667,927.5,975,887.5,951.25,,,,,,,,,0
121,7/26/2007,1010,1010,1010,1010,4570,72.29606936,81.48148148,0.368949596,0.434889084,0.482967208,33.05683883,-0.231920865,13.67293595,944.8,828.2622808,1061.337719,24.66928857,1003.966667,988.5666667,1.545770878,-18.51851852,942.5,987.5,892.5,965,,,,,,,,,0
122,7/29/2007,1000,1010,1000,1000,1260,68.24990245,72,0.042138588,0.292982338,0.40068214,29.54133911,-2.997936473,13.30564236,950.55,835.0381391,1066.061861,24.30421564,1008.3,997.9,1.036785964,-28,943,1002.5,892.5,972.75,,,,,,,,,0
123,7/30/2007,1000,1000,1010,1000,5090,68.24990245,72,0.042138588,0.151075591,0.292982338,26.38145438,-4.92625696,12.97507812,957.05,845.8502248,1068.249775,23.23802835,1015.633333,1003.233333,1.22841198,-28,950,1017.5,892.5,983.75,,,,,,,,,0
124,7/31/2007,990,1000,990,990,500,64.08994964,64,0,0.028092392,0.15738344,22.43433767,-7.098698936,12.67757031,963.3,859.7063709,1066.893629,21.50807207,1014.966667,1005.766667,0.910560523,-36,950,1012.5,892.5,981.25,,,,,,,,,0
125,8/1/2007,990,990,990,990,2380,64.08994964,62.5,0,0.014046196,0.064404726,19.1515326,-8.305203209,11.40981328,969.3,874.4883973,1064.111603,19.56290161,1010.466667,1001.266667,0.914634146,-37.5,950,1005.5,892.5,977.75,,,,,,,,,0
126,8/2/2007,1010,990,1010,990,2330,68.53802121,73.68421053,0.233050506,0.077683502,0.039940697,18.63128384,-7.060361574,12.26883195,974.8,884.0308422,1065.569158,18.62313454,1008.466667,1000.266667,0.816434901,-26.31578947,950,1000,892.5,975,,,,,,,,,0
127,8/5/2007,1020,1010,1020,1010,3950,70.50525122,76.92307692,0.336120779,0.189723762,0.09381782,18.9226851,-5.415168253,12.04194875,981.55,898.7696279,1064.330372,16.86727565,1008.333333,1000.333333,0.796548291,-23.07692308,950,1005,892.5,977.5,,,,,,,,,0
128,8/6/2007,1035,1020,1040,1030,9480,73.21107967,90,0.477888888,0.349020058,0.205475774,20.32358757,-3.211412624,12.83775388,988.3,911.4128099,1065.18719,15.55948398,1011.833333,1001.833333,0.993213044,-10,952.5,1015,895,983.75,,,,,,,,,0
129,8/7/2007,1050,1035,1050,1050,700,75.61975522,100,0.999153564,0.604387744,0.381043854,22.45696242,-0.862430215,13.05397849,995.05,921.4552312,1068.644769,14.79217503,1015.833333,1005.833333,0.98928277,0,957.5,1020,900,988.75,,,,,,,,,0
130,8/8/2007,1105,1050,1122,1055,3440,82.00775143,87.12121212,1,0.825680817,0.59302954,29.48850646,4.935291058,18.94858064,1004.3,924.5175458,1084.082454,15.8881717,1030.933333,1007.533333,2.295843281,-12.87878788,993.5,1056,938.5,1024.75,,,,,,,,,0
131,8/9/2007,1180,1105,1180,1100,6770,87.00712097,100,1,0.999717855,0.809928805,41.95504292,13.92146201,25.05372258,1017.55,916.3462945,1118.753705,19.89164276,1053.266667,1013.866667,3.812042442,0,1027.5,1085,970,1056.25,,,,,,,,,0
132,8/13/2007,1170,1180,1180,1170,12140,83.66888377,94.73684211,0.854334675,0.951444892,0.925614521,48.42684484,16.31461115,23.54835032,1029.05,914.3391025,1143.760897,22.29452359,1071.6,1030.2,3.939480445,-5.263157895,1032.5,1085,977.5,1058.75,,,,,,,,,0
133,8/14/2007,1175,1170,1175,1170,7500,83.99944516,97.36842105,0.868758855,0.907697843,0.95295353,52.26100803,16.11901947,21.69351529,1040.8,917.1851142,1164.414886,23.75382126,1088.1,1047.7,3.783125761,-2.631578947,1040,1085,980,1062.5,,,,,,,,,0
134,8/15/2007,1166,1155,1178,1155,1620,80.82801356,92.63157895,0.73037216,0.817821897,0.892321544,52.62139226,13.18352296,21.82416376,1049.8,917.5463044,1182.053696,25.19597935,1108.033333,1063.033333,4.145427747,-7.368421053,1045,1085,982.5,1065,,,,,,,,,0
135,8/16/2007,1169,1160,1169,1160,3560,81.08438103,94.21052632,0.741558857,0.780229957,0.835249899,51.90458648,9.973373745,20.54174738,1056.5,914.6923838,1198.307616,26.84479246,1126.533333,1079.733333,4.242460869,-5.789473684,1045,1095,985,1070,,,,,,,,,0
136,8/19/2007,1190,1160,1190,1160,2460,82.81654506,100,0.817142533,0.763024517,0.787025457,52.46075566,8.42363434,21.48757265,1065.5,914.1150602,1216.88494,28.41575595,1145.2,1096.4,4.354032834,0,1050,1110,990,1080,,,,,,,,,0
137,8/20/2007,1200,1170,1200,1170,3800,83.58729587,100,0.850774554,0.803158648,0.782137707,52.6610515,6.899144142,22.33881538,1074.5,913.8843096,1235.11569,29.89589398,1164.533333,1111.733333,4.639175258,0,1057.5,1125,997.5,1091.25,,,,,,,,,0
138,8/21/2007,1215,1195,1215,1195,4310,84.69616362,100,0.899160446,0.855692511,0.807291892,53.16592142,5.923211253,22.10493384,1084.75,915.950859,1253.549141,31.12222005,1182.866667,1128.066667,4.742672513,0,1077.5,1135,1005,1106.25,,,,,,,,,0
139,8/22/2007,1220,1215,1220,1215,5140,85.05853691,100,0.894494908,0.881476636,0.846775932,52.75778405,4.412059105,20.39444046,1095.25,920.3410237,1270.158976,31.93955286,1200.2,1144.4,4.759873752,0,1095,1160,1007.5,1127.5,,,,,,,,,0
140,8/23/2007,1225,1220,1225,1220,4900,85.43007042,100,0.904432008,0.899362454,0.878843867,51.72850923,2.706227423,18.85499641,1106,926.990503,1285.009497,32.37061428,1206.933333,1163.533333,3.661726242,0,1107.5,1190,1017.5,1148.75,,,,,,,,,0
141,8/24/2007,1230,1230,1230,1230,1820,85.81005865,100,0.913231463,0.904052793,0.894963961,50.29522023,1.018350741,17.46949677,1117,935.9132804,1298.08672,32.42376357,1206.6,1179.2,2.296923464,0,1110,1192.5,1020,1151.25,,,,,,,,,0
142,8/26/2007,1240,1225,1240,1225,2690,86.56475618,100,0.961153019,0.926272163,0.909895804,49.1735582,-0.082649029,17.22254709,1129,948.7102332,1309.289767,31.93795691,1213.266667,1184.866667,2.36850884,0,1115,1197.5,1025,1156.25,,,,,,,,,0
143,8/27/2007,1260,1240,1265,1240,4440,87.94562295,97.61904762,1,0.958128161,0.929484372,49.40614845,0.119952975,18.00029238,1142,963.3036094,1320.696391,31.29533985,1223.433333,1191.033333,2.683822514,-2.380952381,1127.5,1212.5,1037.5,1170,,,,,,,,,0
144,8/30/2007,1295,1285,1295,1285,760,89.90166706,100,1,0.987051006,0.957150443,52.23593557,2.359792078,19.70026315,1157.25,981.0025887,1333.497411,30.4596952,1234.666667,1204.866667,2.443090209,0,1142.5,1227.5,1052.5,1185,,,,,,,,,0
145,9/2/2007,1352,1320,1352,1320,1820,92.13888991,100,1,1,0.981726389,59.23588875,7.487796208,23.43023683,1175.35,997.1823542,1353.517646,30.31737708,1254.5,1220.1,2.780247313,0,1171,1261,1081,1216,,,,,,,,,0
146,9/3/2007,1465,1352,1465,1352,7090,94.66314497,100,1,1,0.995683669,75.16830358,18.73616882,32.38721315,1198.1,995.6530687,1400.546931,33.79466344,1287.533333,1236.533333,4.041097699,0,1227.5,1330,1142.5,1278.75,,,,,,,,,0
147,9/5/2007,1600,1470,1610,1470,7030,96.22338669,97.8021978,1,1,1,99.32729892,34.31613134,43.64849183,1227.1,974.9461581,1479.253842,41.0975213,1335.533333,1262.533333,5.619563265,-2.197802198,1300,1412.5,1230,1356.25,,,,,,,,,0
148,9/6/2007,1625,1600,1650,1600,13050,96.43144714,94.89795918,1,1,1,116.3550661,41.07511881,44.28364265,1256.6,966.1091051,1547.090895,46.23442541,1380.2,1301.2,5.892444246,-5.102040816,1320,1435,1250.5,1377.5,,,,,,,,,0
149,9/9/2007,1610,1630,1630,1600,14650,93.11669909,91.83673469,0.7565353,0.9188451,0.972948367,123.5877183,38.64621683,42.85527839,1284.6,972.0451088,1597.154891,48.66182332,1422.2,1338.2,6.086074482,-8.163265306,1320,1437.5,1257.5,1378.75,,,,,,,,,0
150,9/10/2007,1601,1610,1610,1575,10500,91.09342461,89.79166667,0.584400525,0.780311941,0.899719014,124.5365219,31.6760163,42.06975055,1309.4,979.5500947,1639.249905,50.38183981,1462.4,1372.4,6.349654297,-10.20833333,1320,1437.5,1257.5,1378.75,,,,,,,,,0
151,9/11/2007,1560,1575,1575,1555,2300,82.31836642,80.21978022,0,0.446978608,0.71537855,117.5619534,19.76115828,42.46277549,1328.4,986.9792039,1669.820796,51.40331167,1497.733333,1403.733333,6.479481641,-19.78021978,1320,1445,1257.5,1382.5,,,,,,,,,0
152,9/12/2007,1511,1550,1550,1511,1350,73.2381305,68.04597701,0,0.194800175,0.474030241,104.3928208,5.273620544,43.11649794,1345.45,1003.31583,1687.58417,50.85795378,1529.033333,1430.233333,6.677329969,-31.95402299,1330,1467.5,1257.5,1398.75,,,,,,,,,0
153,9/13/2007,1450,1500,1500,1429,14600,63.80277258,53.48837209,0,0,0.213926261,85.93285703,-10.5490746,47.00484815,1359.2,1023.528971,1694.871029,49.39244106,1554.1,1446.1,7.199520032,-46.51162791,1340,1485,1257.5,1412.5,,,,,,,,,0
154,9/16/2007,1500,1475,1500,1475,3640,67.4988779,64.70588235,0.113277826,0.037759275,0.077519817,76.60416954,-15.90220967,47.30436333,1375.9,1047.176469,1704.623531,47.78305564,1575.6,1464.6,7.302151174,-35.29411765,1350,1501,1257.5,1425.5,,,,,,,,,0
155,9/17/2007,1500,1480,1515,1480,7560,67.4988779,64.70588235,0.113277826,0.075518551,0.037759275,68.26324561,-19.39450688,46.073927,1392.45,1073.887306,1711.012694,45.75571029,1591.6,1480,7.266571168,-35.29411765,1352.5,1539.5,1257.5,1446,,,,,,,,,0
156,9/18/2007,1480,1485,1485,1480,1250,64.4461012,58.53658537,0.019716664,0.082090772,0.065122866,58.58894646,-23.25504482,43.4665343,1406.95,1100.393333,1713.506667,43.5774785,1586.233333,1496.233333,5.839479205,-41.46341463,1375,1539.5,1257.5,1457.25,,,,,,,,,0
157,9/19/2007,1460,1460,1460,1460,1050,61.45296809,47.94520548,0,0.044331497,0.067313606,48.23167924,-26.88984964,41.11988087,1419.95,1127.891461,1712.008539,41.13645391,1562.233333,1500.233333,4.049023663,-52.05479452,1402.5,1529.5,1262.5,1466,,,,,,,,,0
158,9/20/2007,1540,1475,1540,1475,12070,67.87924952,66.66666667,0.183721008,0.067812557,0.064744942,48.76908265,-21.08195698,45.00789278,1436.2,1155.623023,1716.776977,39.07213159,1553.066667,1488.066667,4.274722143,-33.33333333,1402.5,1519.5,1267.5,1461,,,,,,,,,0
159,9/23/2007,1520,1550,1550,1520,470,64.96341845,56.37583893,0.100360292,0.094693767,0.06894594,45.71422372,-19.30945273,43.5071035,1451.2,1186.852804,1715.547196,36.43153196,1544.733333,1479.733333,4.298278484,-43.62416107,1402.5,1502,1275,1452.25,,,,,,,,,0
160,9/24/2007,1490,1510,1515,1490,1040,60.74806751,27.60180995,0,0.094693767,0.085733363,39.14014288,-20.70682686,42.15639315,1464.45,1221.047062,1707.852938,33.24154973,1534.033333,1471.033333,4.192918626,-72.39819005,1405,1489.5,1280,1447.25,,,,,,,,,0
161,9/26/2007,1500,1500,1500,1500,1550,61.64155663,32.12669683,0.025039364,0.041799885,0.077062473,34.73978716,-20.08574606,38.94075384,1477.95,1259.374178,1696.525822,29.57824312,1525.7,1466.7,3.943323085,-67.87330317,1405,1489.5,1280,1447.25,,,,,,,,,0
162,9/27/2007,1492,1490,1492,1490,910,60.45594644,31.34328358,0,0.008346455,0.048280035,29.95090452,-19.89970296,36.04667846,1490.55,1301.193748,1679.906252,25.40756788,1518.733333,1467.133333,3.456282933,-68.65671642,1410,1505,1280,1457.5,,,,,,,,,0
163,9/30/2007,1495,1490,1498,1490,1350,60.76073952,36.4640884,0.009948373,0.011662579,0.020602973,26.2338769,-18.89338446,33.24201061,1502.3,1345.211363,1659.388637,20.91308492,1515.9,1476.9,2.606255012,-63.5359116,1422.5,1505,1282.5,1463.75,,,,,,,,,0
164,10/1/2007,1450,1466,1466,1450,2230,54.03314108,14.38356164,0,0.003316124,0.007775053,18.01632998,-21.68874511,34.41780955,1510.05,1382.030509,1638.069491,16.95566249,1511.366667,1474.166667,2.49201706,-85.61643836,1432.5,1500,1295,1466.25,,,,,,,,,0
165,10/2/2007,1425,1425,1425,1425,3880,50.67613105,0,0,0.003316124,0.006098276,9.112437543,-24.47411004,33.47602859,1513.7,1400.622858,1626.777142,14.94049571,1500.533333,1470.333333,2.033076768,-100,1435,1487.5,1310,1461.25,,,,,,,,,0
166,10/3/2007,1460,1400,1460,1400,5150,54.90063366,40,0.245566094,0.081855365,0.029495871,6.620550486,-21.57279767,36.12842573,1513.45,1399.922074,1626.977926,15.00253409,1501.866667,1460.666667,2.781403303,-60,1437.5,1475,1320,1456.25,,,,,,,,,0
167,10/4/2007,1465,1460,1465,1460,600,55.48716383,43.33333333,0.279660504,0.175075533,0.086749007,5.289849546,-18.32279889,33.01558316,1506.7,1398.63687,1614.76313,14.34434588,1502.7,1460.5,2.848272138,-56.66666667,1437.5,1475,1320,1456.25,,,,,,,,,0
168,10/7/2007,1465,1440,1465,1440,4590,55.48716383,43.33333333,0.279660504,0.268295701,0.175075533,4.239245204,-15.49872259,32.21402484,1498.7,1403.987593,1593.412407,12.63927494,1492.533333,1458.333333,2.317963084,-56.66666667,1445,1457.5,1320,1451.25,,,,,,,,,0
169,10/8/2007,1425,1450,1450,1425,1160,49.5127375,16.66666667,0,0.186440336,0.20993719,-1.036215705,-16.6193468,32.99262236,1489.45,1404.3795,1574.5205,11.42307566,1482.366667,1449.166667,2.265026266,-83.33333333,1467.5,1450,1320,1458.75,,,,,,,,,0
170,10/9/2007,1399,1400,1400,1399,700,46.04248944,0,0,0.093220168,0.182652068,-7.546751254,-18.50390588,32.29336012,1479.35,1402.042109,1556.657891,10.45160252,1470.066667,1441.666667,1.950728089,-100,1485,1448.5,1320,1466.75,,,,,,,,,0
171,10/10/2007,1355,1380,1380,1355,2990,40.82742602,0,0,0,0.093220168,-16.7504116,-22.16605298,33.46402411,1469.1,1383.379757,1554.820243,11.6697628,1458.9,1425.5,2.315906254,-100,1501,1426.5,1320,1463.75,,,,,,,,,0
172,10/11/2007,1400,1375,1400,1360,1720,47.39052945,23.07692308,0.271921839,0.090640613,0.061286927,-17.69984563,-18.49238961,34.6176217,1463.55,1375.07068,1552.02932,12.09105526,1452.233333,1411.233333,2.863661762,-76.92307692,1502.5,1410.5,1320,1456.5,,,,,,,,,0
173,10/14/2007,1450,1428,1450,1428,2000,53.55467604,59.375,0.611471613,0.294464484,0.128368366,-12.36365568,-10.52495973,36.15585953,1463.55,1375.07068,1552.02932,12.09105526,1448.466667,1404.666667,3.070308666,-40.625,1502.5,1410,1320,1456.25,,,,,,,,,0
174,10/15/2007,1440,1421,1440,1421,1400,52.23642787,58.62068966,0.548137324,0.477176925,0.287427341,-9.480273606,-6.11326212,35.44027358,1460.55,1373.155549,1547.944451,11.96733431,1446.6,1402.2,3.117101938,-41.37931034,1492.5,1410,1320,1451.25,,,,,,,,,0
175,10/30/2007,1415,1415,1415,1415,100,48.98981665,41.95804196,0.409484887,0.523031275,0.431557561,-10.03052122,-5.330807783,34.39624622,1456.3,1368.725803,1543.874197,12.0269446,1445.6,1401.2,3.119291836,-58.04195804,1482.5,1410,1320,1446.25,,,,,,,,,0
176,10/31/2007,1400,1400,1400,1375,1340,47.09835103,31.46853147,0.314595213,0.424072475,0.474760225,-11.82993879,-5.704180288,34.9566216,1452.3,1362.151012,1542.448988,12.41465094,1437.266667,1399.866667,2.636464036,-68.53146853,1465,1410,1320,1437.5,,,,,,,,,0
177,11/1/2007,1380,1380,1380,1380,500,44.62441431,22.52252252,0.259007926,0.327696009,0.424933253,-15.00410554,-7.10267763,33.46095944,1448.3,1352.924741,1543.675259,13.17064957,1428.433333,1392.033333,2.581133146,-77.47747748,1452.5,1402.5,1320,1427.5,,,,,,,,,0
178,11/4/2007,1380,1380,1380,1380,450,44.62441431,22.72727273,0.259007926,0.277537022,0.343101835,-16.82811945,-7.141353234,30.11486349,1440.3,1350.346456,1530.253544,12.49094544,1418.266667,1386.866667,2.238752763,-77.27272727,1452.5,1402.5,1330,1427.5,,,,,,,,,0
179,11/5/2007,1375,1380,1380,1375,260,43.95499157,18.18181818,0.213343894,0.243786582,0.283006538,-18.22921254,-6.833957058,27.60337714,1433.05,1346.656771,1519.443229,12.05725256,1410.6,1383.2,1.961486148,-81.81818182,1452.5,1402.5,1340,1427.5,,,,,,,,,0
180,11/6/2007,1380,1380,1380,1380,350,44.84601578,22.72727273,0.274124259,0.24882536,0.256716321,-18.19220992,-5.437563551,25.34303943,1427.55,1342.362031,1512.737969,11.93484903,1408.566667,1381.366667,1.94986738,-77.27272727,1452.5,1405,1350,1428.75,,,,,,,,,0
181,11/7/2007,1369,1370,1370,1369,480,43.21812288,12.72727273,0.163079101,0.216849085,0.236487009,-18.93965972,-4.948010678,23.90873549,1421,1339.017075,1502.982925,11.53876496,1406.766667,1384.366667,1.605082762,-87.27272727,1452.5,1409.5,1352.5,1431,,,,,,,,,0
182,11/8/2007,1350,1365,1365,1350,680,40.4845133,0,0,0.145734453,0.203802966,-21.09988033,-5.686585028,23.41786194,1413.9,1333.156208,1494.643792,11.421429,1401.1,1383.7,1.249640908,-100,1450,1395,1375,1422.5,,,,,,,,,0
183,11/12/2007,1370,1370,1370,1370,990,44.46638798,20,0.304653795,0.155910965,0.172831501,-19.85015926,-3.549491166,23.07607574,1407.65,1333.93901,1481.36099,10.47291439,1391.633333,1378.633333,0.938537806,-80,1450,1382.5,1402.5,1416.25,,,,,,,,,0
184,11/13/2007,1370,1370,1370,1355,3730,44.46638798,20,0.304653795,0.20310253,0.168249316,-18.49602718,-1.75628727,22.26846817,1403.65,1330.889365,1476.410635,10.36734727,1384.366667,1372.166667,0.885169778,-80,1450,1375,1402.5,1412.5,,,,,,,,,0
185,11/14/2007,1350,1350,1350,1350,100,41.26451767,0,0.059678244,0.222995278,0.194002924,-19.32536729,-2.068501906,22.04162135,1399.9,1324.253718,1475.546282,10.80738369,1377.866667,1365.666667,0.88936408,-100,1432.5,1365,1402.5,1398.75,,,,,,,,,0
186,11/15/2007,1485,1377,1485,1377,2430,61.44528995,100,1,0.454777346,0.293625051,-4.421568671,10.26823737,33.33745922,1401.15,1320.887244,1481.412756,11.45669714,1391.9,1363.1,2.090744102,0,1425,1417.5,1405,1421.25,,,,,,,,,0
187,11/18/2007,1633,1514,1633,1514,6050,72.57158522,100,1,0.686559415,0.454777346,22.43591108,29.7005737,44.8037133,1409.55,1282.682392,1536.417608,18.00115046,1425.133333,1372.533333,3.760276421,0,1491.5,1491.5,1405,1491.5,,,,,,,,,0
188,11/19/2007,1625,1665,1665,1625,4130,71.37258973,87.3015873,0.962633066,0.987544355,0.709627039,39.56118323,37.46067668,44.32334197,1417.55,1260.999082,1574.100918,22.08753388,1454.966667,1394.366667,4.253626579,-12.6984127,1507.5,1507.5,1417.5,1507.5,,,,,,,,,0
189,11/20/2007,1593,1610,1625,1593,500,66.63051101,77.14285714,0.814845237,0.925826101,0.86664329,46.86850266,35.81439689,43.09100777,1425.95,1251.676106,1600.223894,24.44319838,1480.366667,1414.366667,4.560005527,-22.85714286,1507.5,1507.5,1430,1507.5,,,,,,,,,0
190,11/25/2007,1570,1575,1600,1570,12090,63.37144288,69.84126984,0.713275728,0.830251344,0.9145406,48.20767405,29.72285462,41.78190699,1434.5,1249.882016,1619.117984,25.73969801,1503.366667,1431.366667,4.906749052,-30.15873016,1507.5,1507.5,1440,1507.5,,,,,,,,,0
191,11/26/2007,1500,1560,1560,1500,3470,54.61570541,47.61904762,0.440401422,0.656174129,0.804083858,40.16543023,17.34448864,44.60371629,1441.75,1258.808616,1624.691384,25.37768463,1524.333333,1440.533333,5.652868032,-52.38095238,1507.5,1507.5,1442.5,1507.5,,,,,,,,,0
192,11/27/2007,1480,1490,1510,1480,5030,52.38854199,41.26984127,0.37099143,0.50822286,0.664882777,31.39139918,6.856366071,43.14334466,1445.75,1263.136884,1628.363116,25.26205992,1539.333333,1452.533333,5.802397611,-58.73015873,1507.5,1507.5,1445,1507.5,,,,,,,,,0
193,11/28/2007,1500,1480,1500,1480,1230,54.39146981,47.61904762,0.433413075,0.414935309,0.526444099,26.77252835,1.789996194,40.8290102,1448.25,1264.109972,1632.390028,25.42931514,1553.666667,1462.866667,6.020155587,-52.38095238,1507.5,1507.5,1445,1507.5,,,,,,,,,0
194,11/29/2007,1490,1480,1492,1480,2450,53.18667972,44.44444444,0.395865551,0.400090019,0.441082729,21.80707375,-2.540366729,38.74610918,1450.75,1265.770136,1635.729864,25.50127365,1565.6,1475.4,5.932259125,-55.55555556,1507.5,1521,1452.5,1514.25,,,,,,,,,0
195,12/2/2007,1550,1514,1550,1485,10680,59.04795499,63.49206349,0.578533365,0.469270664,0.428098664,24.50238726,0.123957428,41.37149826,1457.5,1268.423825,1646.576175,25.94527274,1589.933333,1486.733333,6.708559047,-36.50793651,1507.5,1572.5,1475,1540,,,,,,,,,0
196,12/3/2007,1602,1525,1667,1525,17980,63.33281837,79.49526814,0.704898364,0.55976576,0.476375481,31.53859445,5.728131693,51.43434843,1467.6,1270.479326,1664.720674,26.86299723,1608.233333,1498.233333,7.082000987,-20.50473186,1508.5,1573.5,1493.5,1541,,,,,,,,,0
197,12/4/2007,1620,1600,1633,1600,5170,64.70931551,85.17350158,0.74886598,0.67743257,0.568822998,37.62440202,9.451151415,49.59091359,1479.6,1276.152316,1683.047684,27.50036276,1602.066667,1509.266667,5.965288194,-14.82649842,1508.5,1573.5,1508.5,1541,,,,,,,,,0
198,12/5/2007,1620,1601,1620,1601,2720,64.70931551,85.17350158,0.74886598,0.734210108,0.657136146,40.90287635,10.18370059,46.53182223,1491.6,1284.782786,1698.417214,27.73092169,1597.5,1508.9,5.704352305,-14.82649842,1508.5,1573.5,1508.5,1541,,,,,,,,,0
199,12/6/2007,1600,1599,1610,1595,4400,61.72341989,76.89655172,0.462510921,0.653414294,0.688352324,39.93730609,7.374504269,44.37864001,1502.85,1298.159722,1707.540278,27.24028056,1595.6,1510.4,5.486155827,-23.10344828,1508.5,1573.5,1508.5,1541,1129.069405,,,,,,,,0
